participant.code,participant.label,participant.label_num,participant.payoff,participant.dutch_payoff,participant.honolulu_payoff,participant.time_started_utc,participant.date_num,session.code,session.treatment_num,session.config.real_world_currency_per_point,session.config.skip_intro_dutch,session.config.discount_a,session.config.start_round_dutch,session.config.name,session.config.num_test_rounds,session.config.start_price,session.config.price_tick,session.config.start_round_honolulu,session.config.skip_intro_honolulu,session.config.num_formal_rounds,session.config.discount_b,session.config.participation_fee,subsession.is_dutch_first,subsession.round_number,group.id_in_subsession,player.id_in_group,subsession.price_start,player.item_value,player.is_dutch_winner,group.have_dutch_winner,group.dutch_time_elapsed,group.dutch_final_price,player.is_final_winner,player.payoff,group.auctioneer_utility,predict.player.bid,predict.player.is_dutch_winner,predict.player.payoff,predict.group.dutch_time_elapsed,predict.group.dutch_final_price,predict.group.auctioneer_utility
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,1,1,5,100,79.0,1,1,40.4362812,67.0,1,0,56.8403843485,64.11277195498566,1.0,12.483051979871307,43.064673654017206,64.11277195498566,53.7590384501261
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,2,2,2,100,31.0,0,1,44.47101521,63.0,0,0,52.4937226566375,24.97610479083968,0.0,0.0,28.3021754320685,76.41485380660959,68.30470406392008
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,3,1,1,100,35.0,0,1,59.68577647,51.0,0,0,39.5850952501125,28.219891218950337,0.0,0.0,56.81178322968402,52.65684730859665,41.438612077892046
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,4,1,1,100,47.0,0,1,29.04889059,76.0,0,0,67.72106618185,37.973510120275414,0.0,0.0,29.287293772395287,75.59392185633726,67.2916416182846
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,5,1,4,100,42.0,0,1,41.27057481,66.0,0,0,55.785532734525006,33.905670407891996,0.0,0.0,53.868815940761245,55.10932004936563,43.976793230516456
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,6,1,2,100,78.0,0,1,13.70774817,89.0,0,0,84.4250390482625,63.29359975838808,0.0,0.0,23.3747096840728,80.52107526327266,73.46298742179127
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,7,1,5,100,85.0,1,1,32.3394177,74.0,1,10,65.02581158825001,69.03044023717706,1.0,13.74399370324971,37.16347171538752,69.03044023717706,59.410149687470515
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,8,2,1,100,27.0,0,1,42.78404856,65.0,0,0,54.5713881635,21.736434497549173,0.0,0.0,53.868815940761245,55.10932004936563,43.976793230516456
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,9,1,1,100,10.0,0,1,62.01103258,49.0,0,0,37.605472763425,8.020564171288045,0.0,0.0,53.868815940761245,55.10932004936563,43.976793230516456
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,10,1,3,100,60.0,0,1,40.77077436,67.0,0,0,56.756342942050004,48.57252108132343,0.0,0.0,49.94237209844982,58.381356584625145,47.44746870651902
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,11,2,2,100,29.0,0,1,22.09373808,82.0,0,0,75.2061755404,23.355738483895124,0.0,0.0,23.3747096840728,80.52107526327266,73.46298742179127
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,12,2,3,100,63.0,0,1,36.82309556,70.0,0,0,60.3339374155,51.02263669104165,0.0,0.0,36.1794289838119,69.85047584682341,60.37366210787736
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,13,1,4,100,63.0,0,1,11.89570713,91.0,0,0,86.9405899418875,51.02263669104165,0.0,0.0,23.3747096840728,80.52107526327266,73.46298742179127
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,14,2,5,100,6.0,0,1,37.58081794,69.0,0,0,59.275963358025,4.8075767514423795,0.0,0.0,42.081513163681194,64.932072363599,54.68542289642191
4p8br5lm,p01,1,15,10,5,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,15,1,1,100,54.0,0,1,57.45604253,53.0,0,0,41.580611547162505,43.676843803910096,0.0,0.0,66.6091777004601,44.492351916283255,33.37885575964656
xpiht74p,p06,6,42,14,28,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,1,2,3,100,68.0,1,1,19.45355678,84.0,1,0,77.8721296143,55.10932004936563,1.0,10.286658704589431,53.868815940761245,55.10932004936563,43.976793230516456
xpiht74p,p06,6,42,14,28,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,2,1,1,100,94.0,1,1,5.600676537,96.0,1,0,93.98375644668,76.41485380660959,1.0,15.718779096275762,28.3021754320685,76.41485380660959,68.30470406392008
xpiht74p,p06,6,42,14,28,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,3,2,5,100,61.0,0,1,49.70439649,59.0,0,0,48.0029022765875,49.38906309082017,0.0,0.0,56.81178322968402,52.65684730859665,41.438612077892046
xpiht74p,p06,6,42,14,28,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,4,2,2,100,57.0,1,1,56.50690031,53.0,1,3,41.7692535633875,46.12390152773173,0.0,0.0,42.081513163681194,64.932072363599,54.68542289642191
xpiht74p,p06,6,42,14,28,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,5,2,2,100,68.0,0,1,41.61111712,66.0,0,0,55.7012485128,55.10932004936563,0.0,0.0,23.3747096840728,80.52107526327266,73.46298742179127
xpiht74p,p06,6,42,14,28,2022/5/9 22:14:07,2022050922,xxs3tbv8,521,0.3,0,1,0,05_D2H1,2,55,1.2,0,0,13,0.0045,5,0,6,1,5,100,84.0,0,1,13.70774817,89.0,0,0,84.4250390482625,68.21052322433933,0.0,0.0,23.3747096840728,80.52107526327266,73.46298742179127
