participant.code,participant.label,participant.label_num,participant.payoff,participant.dutch_payoff,participant.honolulu_payoff,participant.time_started_utc,participant.date_num,session.code,session.treatment_num,session.config.real_world_currency_per_point,session.config.skip_intro_dutch,session.config.discount_a,session.config.start_round_dutch,session.config.name,session.config.num_test_rounds,session.config.start_price,session.config.price_tick,session.config.start_round_honolulu,session.config.skip_intro_honolulu,session.config.num_formal_rounds,session.config.discount_b,session.config.participation_fee,subsession.is_dutch_first,subsession.round_number,group.id_in_subsession,player.id_in_group,subsession.price_start,player.item_value,player.is_dutch_winner,group.have_dutch_winner,group.dutch_time_elapsed,group.dutch_final_price,player.contest_status,group.have_contest_winner,player.is_english_winner,player.english_dropout_elpased,group.english_time_elapsed,group.english_final_price,player.is_final_winner,group.final_price,player.payoff,group.auctioneer_utility,predict.player.optimal_dutch_bid,predict.player.is_dutch_winner,predict.player.contest_status,predict.player.english_dropout_elapsed,predict.player.is_english_winner,predict.player.is_final_winner,predict.player.payoff,predict.group.dutch_time_elapsed,predict.group.dutch_final_price,predict.group.english_time_elapsed,predict.group.english_final_price,predict.group.final_price,predict.group.auctioneer_utility,player.dropout_price,player.dropout_price.accurate,player.dropout_payoff,player.dropout_payoff.accurate,predict.player.dropout_price,predict.player.dropout_price.accurate,predict.player.dropout_payoff,predict.player.dropout_payoff.accurate
5j2i1vhn,p05,5,117.9,81.9,36.0,2022/11/5 1:06:56,2022110501,c9oliyzc,212,1,0,1,0,02_D1H2,2,12,1,0,0,18,0.009,5,1,1,2,1,12,10.0,0,1,7.577214718,5.0,0,1.0,0,0.0,0.0,5.0,0,5.0,0.0,4.28016460179,0.908925348670968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,12.0,5.0,4.422785282,4.6850000000000005,5.196876936979917,12.0,12.0,-2.0,-2.0
5j2i1vhn,p05,5,117.9,81.9,36.0,2022/11/5 1:06:56,2022110501,c9oliyzc,212,1,0,1,0,02_D1H2,2,12,1,0,0,18,0.009,5,1,2,2,1,12,7.0,1,1,8.037046194,4.0,1,1.0,0,0.0,0.0,4.0,1,4.0,0.0,3.389184489256,0.4597878079008913,0.0,1.0,4.562187895421129,0.0,0.0,0.0,9.562187895421127,2.437812104578871,4.562187895421129,7.0,7.0,5.12145801981798,4.0,3.962953806,2.7840000000000003,2.817366269009591,8.0,7.000000000000002,-1.126,-2.002166223245148e-15
5j2i1vhn,p05,5,117.9,81.9,36.0,2022/11/5 1:06:56,2022110501,c9oliyzc,212,1,0,1,0,02_D1H2,2,12,1,0,0,18,0.009,5,1,3,1,2,12,16.0,1,1,5.258023024,7.0,1,2.0,0,2.294938803,2.294856548,10.0,0,10.0,0.0,8.56495288132,2.18255602581804,0.0,1.0,6.172750058872385,0.0,0.0,0.0,2.172750058872385,9.827249941127617,6.172750058872385,16.0,16.0,13.462967964205587,10.0,9.036915779000001,5.622,6.489757037125408,16.0,16.0,0.0,0.0
5j2i1vhn,p05,5,117.9,81.9,36.0,2022/11/5 1:06:56,2022110501,c9oliyzc,212,1,0,1,0,02_D1H2,2,12,1,0,0,18,0.009,5,1,4,4,2,12,17.0,1,1,7.143130064,5.0,1,2.0,0,4.171225548,4.171148062,10.0,0,10.0,0.0,7.850287156059999,2.437812104578871,0.0,1.0,5.0,0.0,0.0,0.0,0.0,12.0,5.0,17.0,17.0,15.385,10.0,9.028095484,6.307,7.160131852609605,17.0,17.0,0.0,0.0
5j2i1vhn,p05,5,117.9,81.9,36.0,2022/11/5 1:06:56,2022110501,c9oliyzc,212,1,0,1,0,02_D1H2,2,12,1,0,0,18,0.009,5,1,5,1,1,12,12.0,1,1,7.80626297,5.0,1,2.0,0,7.053560019,7.053464651,12.0,0,12.0,0.0,8.611982102412,1.2812261362892048,1.0,1.0,10.718773863710796,1.0,1.0,0.0,10.718773863710796,1.2812261362892048,10.718773863710796,12.0,12.0,7.112239118147877,12.0,11.247297049,0.0,0.6520376574635784,12.0,12.0,0.0,0.0
5j2i1vhn,p05,5,117.9,81.9,36.0,2022/11/5 1:06:56,2022110501,c9oliyzc,212,1,0,1,0,02_D1H2,2,12,1,0,0,18,0.009,5,1,6,2,1,12,1.0,0,1,10.71397924,2.0,2,1.0,0,0.0,0.0,2.0,0,2.0,0.0,1.59286878888,0.0099879047456483,0.0,0.0,0.0,0.0,0.0,0.0,4.606731958478051,7.393268041521949,0.0,7.393268041521949,7.393268041521949,6.746150762396951,2.0,1.2860207599999995,-1.09,-0.3136005443636407,8.0,7.393268041521949,-7.252000000000001,-6.65833669137591
5j2i1vhn,p05,5,117.9,81.9,36.0,2022/11/5 1:06:56,2022110501,c9oliyzc,212,1,0,1,0,02_D1H2,2,12,1,0,0,18,0.009,5,1,7,4,1,12,14.0,1,1,8.209545851,4.0,1,2.0,0,8.994841337,8.994752407,13.0,0,13.0,0.0,8.750538330273999,1.707047065658774,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,14.0,14.0,13.468,13.0,12.785295486,0.847,1.026620292999193,14.0,14.0,0.0,0.0
5j2i1vhn,p05,5,117.9,81.9,36.0,2022/11/5 1:06:56,2022110501,c9oliyzc,212,1,0,1,0,02_D1H2,2,12,1,0,0,18,0.009,5,1,8,1,2,12,23.0,1,1,7.818276405,5.0,1,2.0,0,17.45263195,17.4525156,22.0,0,22.0,0.0,11.43680894191,4.188454623138483,0.0,1.0,13.59228269689492,0.0,0.0,0.0,2.5922826968949195,9.40771730310508,13.59228269689492,23.0,23.0,15.92734492291384,22.0,21.634355545000002,0.775,1.0550447721896283,23.0,23.0,0.0,0.0
5j2i1vhn,p05,5,117.9,81.9,36.0,2022/11/5 1:06:56,2022110501,c9oliyzc,212,1,0,1,0,02_D1H2,2,12,1,0,0,18,0.009,5,1,9,2,2,12,21.0,1,1,7.870268583,5.0,1,2.0,0,15.23351502,15.23342323,20.0,0,20.0,0.0,11.22059711106,3.5657439681607137,0.0,1.0,9.0,0.0,0.0,0.0,0.0,12.0,9.0,21.0,21.0,17.409,20.0,19.363246437,0.793,1.2964167618210782,21.0,21.0,0.0,0.0
5j2i1vhn,p05,5,117.9,81.9,36.0,2022/11/5 1:06:56,2022110501,c9oliyzc,212,1,0,1,0,02_D1H2,2,12,1,0,0,18,0.009,5,1,10,3,1,12,13.0,1,1,8.95469141,4.0,1,2.0,0,8.986433744,8.986342669,13.0,0,13.0,0.0,8.568564582487,1.4876917341306195,0.0,1.0,9.127492503481925,0.0,0.0,0.0,8.127492503481923,3.8725074965180775,9.127492503481925,13.0,13.0,8.73801870327993,13.0,12.031742333999999,0.0,0.8119129782967677,14.0,13.000000000000002,-1.153,-2.0522159350780716e-15
