participant.code,participant.label,participant.label_num,participant.payoff,participant.dutch_payoff,participant.honolulu_payoff,participant.time_started_utc,participant.date_num,session.code,session.treatment_num,session.config.real_world_currency_per_point,session.config.skip_intro_dutch,session.config.discount_a,session.config.start_round_dutch,session.config.name,session.config.num_test_rounds,session.config.start_price,session.config.price_tick,session.config.start_round_honolulu,session.config.skip_intro_honolulu,session.config.num_formal_rounds,session.config.discount_b,session.config.participation_fee,subsession.is_dutch_first,subsession.round_number,group.id_in_subsession,player.id_in_group,subsession.price_start,player.item_value,player.is_dutch_winner,group.have_dutch_winner,group.dutch_time_elapsed,group.dutch_final_price,player.contest_status,group.have_contest_winner,player.is_english_winner,player.english_dropout_elpased,group.english_time_elapsed,group.english_final_price,player.is_final_winner,group.final_price,player.payoff,group.auctioneer_utility,predict.player.optimal_dutch_bid,predict.player.is_dutch_winner,predict.player.contest_status,predict.player.english_dropout_elapsed,predict.player.is_english_winner,predict.player.is_final_winner,predict.player.payoff,predict.group.dutch_time_elapsed,predict.group.dutch_final_price,predict.group.english_time_elapsed,predict.group.english_final_price,predict.group.final_price,predict.group.auctioneer_utility
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,1,1,2,21,22.0,1,1,11.76486897,10.0,1,1.0,0,,0.0,10.0,1,10.0,0,7.7646748957,0.0,1.0,1.0,15.0,1.0,1.0,7.0,21.0,0.0,15.0,15.0,15.0,15.0
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,2,5,2,21,24.0,1,1,11.75192046,10.0,1,1.0,0,,0.0,10.0,1,10.0,0,7.7671351126,0.0,1.0,1.0,6.0,1.0,1.0,18.0,21.0,0.0,6.0,6.0,6.0,6.0
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,3,4,1,21,45.0,1,1,3.883419752,18.0,1,1.0,0,,0.0,18.0,1,18.0,25,16.671870444816,0.0,1.0,1.0,10.0,1.0,1.0,35.0,21.0,0.0,10.0,10.0,10.0,10.0
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,4,2,2,21,44.0,1,1,4.697823048,17.0,1,2.0,1,11.0513227,11.0513227,27.0,1,27.0,12,18.920688231276003,0.0,1.0,1.0,26.0,1.0,1.0,18.0,21.0,0.0,26.0,26.0,26.0,26.0
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,5,4,1,21,3.0,1,1,20.78151703,1.0,1,2.0,0,2.574341536,2.574283838,3.0,0,3.0,0,1.668719350524,0.0,1.0,1.0,3.0,0.0,0.0,0.0,21.0,0.0,3.0,3.0,3.0,3.0
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,6,5,1,21,35.0,0,1,2.729930162,19.0,1,2.0,0,12.11803842,12.11798096,30.0,0,30.0,0,21.53669066046,0.0,1.0,1.0,9.0,1.0,1.0,26.0,21.0,0.0,9.0,9.0,9.0,9.0
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,7,5,2,21,11.0,0,0,21.0,0.0,1,2.0,0,7.783456326,7.783366442,8.0,0,8.0,0,3.624928300816,0.0,1.0,1.0,11.0,0.0,0.0,0.0,21.0,0.0,11.0,11.0,11.0,11.0
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,8,5,1,21,5.0,1,1,20.50278234,1.0,1,1.0,0,,0.0,1.0,1,1.0,2,0.6104471355400001,0.0,1.0,1.0,0.0,1.0,1.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,9,5,1,21,17.0,0,1,9.189876318,12.0,1,2.0,0,4.529052973,4.52896595,17.0,0,17.0,0,12.568813947436,0.0,1.0,1.0,3.0,1.0,1.0,14.0,21.0,0.0,3.0,3.0,3.0,3.0
p9h85kcr,p09,9,175,58,117,2022/9/15 0:08:39,2022091500,cbdt6t3s,221,0.25,0,1,0,02_D2H1,2,21,1,0,0,18,0.019,10,0,10,3,2,21,38.0,1,1,18.05282402,3.0,1,2.0,1,8.018830776,8.018830776,11.0,1,11.0,14,5.551024147636001,0.0,1.0,1.0,12.0,1.0,1.0,26.0,21.0,0.0,12.0,12.0,12.0,12.0
