participant.code,participant.label,participant.label_num,participant.payoff,participant.dutch_payoff,participant.honolulu_payoff,participant.time_started_utc,participant.date_num,session.code,session.treatment_num,session.config.real_world_currency_per_point,session.config.skip_intro_dutch,session.config.discount_a,session.config.start_round_dutch,session.config.name,session.config.num_test_rounds,session.config.start_price,session.config.price_tick,session.config.start_round_honolulu,session.config.skip_intro_honolulu,session.config.num_formal_rounds,session.config.discount_b,session.config.participation_fee,subsession.is_dutch_first,subsession.round_number,group.id_in_subsession,player.id_in_group,subsession.price_start,player.item_value,player.is_dutch_winner,group.have_dutch_winner,group.dutch_time_elapsed,group.dutch_final_price,player.contest_status,group.have_contest_winner,player.is_english_winner,player.english_dropout_elpased,group.english_time_elapsed,group.english_final_price,player.is_final_winner,group.final_price,player.payoff,group.auctioneer_utility,predict.player.optimal_dutch_bid,predict.player.is_dutch_winner,predict.player.contest_status,predict.player.english_dropout_elapsed,predict.player.is_english_winner,predict.player.is_final_winner,predict.player.payoff,predict.group.dutch_time_elapsed,predict.group.dutch_final_price,predict.group.english_time_elapsed,predict.group.english_final_price,predict.group.final_price,predict.group.auctioneer_utility
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,1,1,4,32,89.0,0,1,4.673726559,29.0,1,3.0,1,46.55588365,46.55588365,66.0,1,66.0,0,53.320671473272505,53.253074188514404,1.0,1.0,,1.0,1.0,21.615000000000002,0.0,32.0,42.0,67.0,67.0,56.447500000000005
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,2,2,1,32,90.0,1,1,3.372065306,30.0,1,3.0,1,52.97075677,52.97075677,73.0,1,73.0,0,57.576152456695,53.94026454959038,1.0,1.0,,1.0,1.0,16.651500000000002,0.0,32.0,49.199999999999996,73.0,73.0,59.5315
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,3,2,1,32,50.0,0,1,3.449549198,30.0,1,3.0,0,24.58496976,24.58468795,49.0,0,49.0,0,43.848708924054996,27.201570076880493,1.0,1.0,,1.0,1.0,2.963104710230642,5.758115907743408,27.201570076880493,23.758115907743406,47.0,47.0,41.79776414252045
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,4,2,5,32,47.0,0,1,3.240914822,30.0,1,3.0,0,21.03927422,21.03918576,46.0,0,46.0,0,41.811682649605004,25.281946891984457,0.0,1.0,18.0,0.0,0.0,0.0,0.0,32.0,18.0,47.0,47.0,43.8275
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,5,1,2,32,23.0,0,1,3.411953211,30.0,2,3.0,0,,65.44263911,83.0,0,83.0,0,61.569008140088755,10.723096972000729,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,68.39999999999999,89.0,89.0,66.17150000000001
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,6,2,1,32,96.0,0,1,3.073220968,30.0,1,5.0,0,79.82327199,84.61998487,99.0,0,99.0,0,66.4438973326425,54.78801905444253,1.0,1.0,76.8,0.0,0.0,0.0,0.0,32.0,80.39999999999999,99.0,99.0,69.1515
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,7,1,3,32,48.0,0,1,2.7649405,30.0,1,5.0,0,21.76462746,75.56209016,92.0,0,92.0,0,64.97717442230001,25.919970709018454,0.0,1.0,19.2,0.0,0.0,0.0,0.0,32.0,73.2,93.0,93.0,67.4715
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,8,1,5,32,5.0,0,1,17.24342155,18.0,2,2.0,0,,15.84876227,31.0,0,31.0,0,27.153033630924998,1.6393042163666764,0.0,0.0,,0.0,0.0,0.0,18.50192783964346,16.581726800297115,17.30192783964346,31.0,31.0,26.837801777282895
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,9,2,3,32,43.0,0,1,23.67881608,13.0,1,4.0,0,36.57435656,49.64695549,53.0,0,53.0,0,38.4265029004625,22.74966912869615,0.0,1.0,13.2,0.0,0.0,0.0,0.0,32.0,27.599999999999998,55.0,55.0,49.3075
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,10,2,2,32,95.0,0,1,11.67574215,23.0,1,4.0,1,83.51351738,83.51351738,91.0,1,91.0,4,58.51666518538751,54.78801905444253,1.0,1.0,,1.0,1.0,2.91,0.0,32.0,72.0,92.0,92.0,67.16
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,11,1,3,32,66.0,0,1,2.672805309,30.0,1,3.0,0,58.18584061,58.18362403,78.0,0,78.0,0,60.199494418342496,37.67997561172387,1.0,1.0,40.8,0.0,0.0,0.0,0.0,32.0,55.199999999999996,78.0,78.0,61.854000000000006
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,12,1,2,32,33.0,0,1,12.30476332,22.0,1,5.0,0,12.02570033,69.47302198,79.0,0,79.0,0,54.77333110487499,16.581726800297115,0.0,1.0,1.2,0.0,0.0,0.0,0.0,32.0,60.0,82.0,82.0,63.550000000000004
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,13,1,1,32,27.0,0,1,8.047971487,26.0,2,2.0,0,,19.23846269,41.0,0,41.0,0,36.80471074528625,13.021359188174458,0.0,0.0,,0.0,0.0,0.0,3.435491860693368,29.13709011608886,14.235491860693367,41.0,41.0,38.28308625283679
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,14,1,4,32,97.0,0,1,4.200344563,29.0,1,4.0,1,77.23174739,77.23174739,92.0,1,92.0,5,63.90592827621501,54.78801905444253,1.0,1.0,78.0,1.0,1.0,0.0,0.0,32.0,78.0,97.0,97.0,68.6275
2oyzmdan,p03,3,48,39,9,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,15,2,5,32,54.0,0,1,7.430662155,26.0,1,4.0,0,34.0571332,53.95618272,70.0,0,70.0,0,53.885953220312494,29.78557411354136,0.0,1.0,26.4,0.0,0.0,0.0,0.0,32.0,49.199999999999996,73.0,73.0,59.5315
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,1,1,5,32,27.0,0,1,4.673726559,29.0,0,3.0,0,,46.55588365,66.0,0,66.0,0,53.320671473272505,13.021359188174458,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,42.0,67.0,67.0,56.447500000000005
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,2,1,2,32,38.0,0,1,4.117960691,29.0,1,4.0,0,17.22352743,20.66551352,45.0,0,45.0,0,40.81778872689375,19.633740256380943,0.0,1.0,12.958115907743407,0.0,0.0,0.0,5.758115907743408,27.201570076880493,23.758115907743406,47.0,47.0,41.79776414252045
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,3,1,1,32,84.0,0,1,3.383242846,30.0,1,4.0,0,65.87626505,65.87616706,84.0,0,84.0,0,62.183285879610004,49.828228726673004,1.0,1.0,62.4,0.0,0.0,0.0,0.0,32.0,75.6,95.0,95.0,68.0675
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,4,2,2,32,21.0,0,1,3.240914822,30.0,0,3.0,0,,21.03918576,46.0,0,46.0,0,41.811682649605004,9.600827666796787,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,18.0,47.0,47.0,43.8275
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,5,2,4,32,2.0,0,1,4.508968353,29.0,2,4.0,0,,70.25503349,86.0,0,86.0,0,61.8886094056325,0.5241045929178126,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,64.8,86.0,86.0,65.102
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,6,2,5,32,99.0,0,1,3.073220968,30.0,1,5.0,1,84.61998487,84.61998487,99.0,1,99.0,0,66.4438973326425,54.78801905444253,1.0,1.0,80.39999999999999,1.0,1.0,0.0,0.0,32.0,80.39999999999999,99.0,99.0,69.1515
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,7,2,4,32,88.0,0,1,4.750469446,29.0,1,4.0,1,55.44201565,55.44201565,74.0,1,74.0,14,57.29658538586,52.56660512421415,1.0,1.0,,1.0,1.0,10.752500000000001,0.0,32.0,54.0,77.0,77.0,61.4075
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,8,1,4,32,31.0,0,1,17.24342155,18.0,1,2.0,0,15.84882379,15.84876227,31.0,0,31.0,0,27.153033630924998,15.381465594340513,0.0,1.0,17.30192783964346,0.0,0.0,0.0,18.50192783964346,16.581726800297115,17.30192783964346,31.0,31.0,26.837801777282895
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,9,2,1,32,92.0,0,1,23.67881608,13.0,1,4.0,1,49.64695549,49.64695549,53.0,1,53.0,38,38.4265029004625,54.78801905444253,1.0,1.0,,1.0,1.0,36.5745,0.0,32.0,27.599999999999998,55.0,55.0,49.3075
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,10,1,1,32,18.0,0,1,11.54110122,23.0,2,3.0,0,,22.29500628,40.0,0,40.0,0,34.924583875,7.9562896024590355,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,20.4,49.0,49.0,45.2515
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,11,2,3,32,99.0,0,1,11.69036722,23.0,1,4.0,1,69.65001106,69.65001106,80.0,0,80.0,0,55.597886516,54.78801905444253,1.0,1.0,,1.0,1.0,0.967,0.0,32.0,79.2,98.0,98.0,68.894
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,12,1,5,32,32.0,0,1,12.30476332,22.0,1,5.0,0,12.47796869,69.47302198,79.0,0,79.0,0,54.77333110487499,15.980019353418642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,60.0,82.0,82.0,63.550000000000004
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,13,2,1,32,79.0,0,1,2.203082323,31.0,1,4.0,0,59.17794776,59.17782784,79.0,0,79.0,0,60.815905364211254,46.42329379652835,1.0,1.0,56.4,0.0,0.0,0.0,0.0,32.0,56.4,79.0,79.0,62.2915
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,14,1,3,32,17.0,0,1,4.200344563,29.0,2,4.0,0,,77.23174739,92.0,0,92.0,0,63.90592827621501,7.419635337865747,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,78.0,97.0,97.0,68.6275
a0cqy9lc,p07,7,57,0,57,2022/5/10 23:04:56,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,15,1,3,32,64.0,0,1,11.67431045,23.0,1,4.0,1,45.04813576,45.04813576,59.0,1,59.0,5,46.450158776037505,36.351085415010374,1.0,1.0,,1.0,1.0,2.9565,0.0,32.0,34.8,61.0,61.0,53.039500000000004
xyvb3fxu,p11,11,87,19,68,2022/5/10 23:04:55,2022051023,evl8vztg,521,0.22,0,1,0,05_D2H1,2,32,1.2,0,0,13,0.0005,5,0,1,2,3,32,42.0,0,1,8.287951708,26.0,1,5.0,0,11.86845994,35.37562656,54.0,0,54.0,0,45.15812540073,22.121860962862698,0.0,1.0,12.0,0.0,0.0,0.0,0.0,32.0,70.8,91.0,91.0,66.8395
