participant.code,participant.label,participant.label_num,participant.payoff,participant.dutch_payoff,participant.honolulu_payoff,participant.time_started_utc,participant.date_num,session.code,session.treatment_num,session.config.real_world_currency_per_point,session.config.skip_intro_dutch,session.config.discount_a,session.config.start_round_dutch,session.config.name,session.config.num_test_rounds,session.config.start_price,session.config.price_tick,session.config.start_round_honolulu,session.config.skip_intro_honolulu,session.config.num_formal_rounds,session.config.discount_b,session.config.participation_fee,subsession.is_dutch_first,subsession.round_number,group.id_in_subsession,player.id_in_group,subsession.price_start,player.item_value,player.is_dutch_winner,group.have_dutch_winner,group.dutch_time_elapsed,group.dutch_final_price,player.is_final_winner,player.payoff,group.auctioneer_utility,predict.player.bid,predict.player.is_dutch_winner,predict.player.payoff,predict.group.dutch_time_elapsed,predict.group.dutch_final_price,predict.group.auctioneer_utility
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,1,1,4,50,38.0,1,1,13.39637709,37.0,1,0.0,27.582346905730002,31.57235826000982,1.0,4.177162434856803,18.42764173999018,31.57235826000982,20.51808022887029
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,2,2,3,50,36.0,0,1,11.56179833,39.0,0,0.0,30.43270743747,29.906050530634374,0.0,0.0,9.262450849353613,40.73754915064639,33.56828776275759
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,3,1,4,50,10.0,0,1,22.36844444,28.0,0,0.0,16.099987557920002,8.254446858586167,0.0,0.0,25.092607862610535,24.907392137389465,13.032555085497593
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,4,1,2,50,13.0,0,1,20.51372933,30.0,0,0.0,18.3071742819,10.75014719935873,0.0,0.0,12.595326607251941,37.40467339274806,28.45331591038234
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,5,2,4,50,10.0,0,1,14.85720038,36.0,0,0.0,25.83767494008,8.254446858586167,0.0,0.0,17.59447492879488,32.40552507120512,21.572519301229825
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,6,2,5,50,22.0,0,1,14.62569308,36.0,0,0.0,25.996025933280002,18.24353526976855,0.0,0.0,13.428533286476899,36.5714667135231,27.24054470966439
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,7,1,2,50,49.0,0,1,10.26419401,40.0,0,0.0,32.1992125524,40.73754915064639,1.0,6.808370496494193,9.262450849353613,40.73754915064639,33.56828776275759
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,8,1,4,50,21.0,0,1,18.17846441,32.0,0,0.0,20.94749363872,17.410687441910145,0.0,0.0,20.093949469365626,29.906050530634374,18.488367835007992
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,9,2,1,50,38.0,0,1,8.023033619,42.0,0,0.0,35.597619172038,31.57235826000982,0.0,0.0,9.262450849353613,40.73754915064639,33.56828776275759
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,10,2,1,50,32.0,0,1,16.870188,34.0,0,0.0,23.101858552,26.57355975038844,0.0,0.0,11.762114722707047,38.23788527729295,29.692475802973576
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,11,1,4,50,25.0,0,1,21.82426858,29.0,0,0.0,16.974828012419998,20.74229028460766,0.0,0.0,24.259531487663004,25.740468512336996,13.875886091074484
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,12,2,5,50,3.0,0,1,5.722662687,45.0,0,0.0,40.107123402615,2.448609551084919,0.0,0.0,8.429221035660134,41.570778964339866,34.91300255855503
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,13,1,3,50,21.0,0,1,15.4694171,35.0,0,0.0,24.712837628499997,17.410687441910145,0.0,0.0,18.42764173999018,31.57235826000982,20.51808022887029
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,14,1,1,50,46.0,0,1,9.591042042,41.0,0,0.0,33.528578249282,38.23788527729295,1.0,6.027435929380467,11.762114722707047,38.23788527729295,29.692475802973576
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,15,1,1,50,29.0,0,1,6.564061642,44.0,0,0.0,38.512444467288,24.074332116723106,0.0,0.0,9.262450849353613,40.73754915064639,33.56828776275759
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,16,1,3,50,11.0,0,1,13.98847175,37.0,0,0.0,27.16610435975,9.086136923653838,0.0,0.0,12.595326607251941,37.40467339274806,28.45331591038234
zdnh7x5w,p01,1,9.35,8.9,9.8,2022/10/26 21:05:26,2022102621,15t0rnnr,512,0.5,0,1,0,05_D1H2,2,32,1,0,0,25,0.019,5,1,17,1,2,50,15.0,0,1,11.87216806,39.0,0,0.0,30.20272346754,12.414760040374919,0.0,0.0,15.094929501153395,34.905070498846605,24.894168509001915
