participant.code,participant.label,participant.label_num,participant.payoff,participant.dutch_payoff,participant.honolulu_payoff,participant.time_started_utc,participant.date_num,session.code,session.treatment_num,session.config.real_world_currency_per_point,session.config.skip_intro_dutch,session.config.discount_a,session.config.start_round_dutch,session.config.name,session.config.num_test_rounds,session.config.start_price,session.config.price_tick,session.config.start_round_honolulu,session.config.skip_intro_honolulu,session.config.num_formal_rounds,session.config.discount_b,session.config.participation_fee,subsession.is_dutch_first,subsession.round_number,group.id_in_subsession,player.id_in_group,subsession.price_start,player.item_value,player.is_dutch_winner,group.have_dutch_winner,group.dutch_time_elapsed,group.dutch_final_price,player.contest_status,group.have_contest_winner,player.is_english_winner,player.english_dropout_elpased,group.english_time_elapsed,group.english_final_price,player.is_final_winner,group.final_price,player.payoff,group.auctioneer_utility,predict.player.optimal_dutch_bid,predict.player.is_dutch_winner,predict.player.contest_status,predict.player.english_dropout_elapsed,predict.player.is_english_winner,predict.player.is_final_winner,predict.player.payoff,predict.group.dutch_time_elapsed,predict.group.dutch_final_price,predict.group.english_time_elapsed,predict.group.english_final_price,predict.group.final_price,predict.group.auctioneer_utility
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,1,2,5,32,4.0,0,1,7.448998213,25.0,0,4.0,0,,14.59018373,40.0,0,40.0,0.0,23.25022172332,2.0032772517558897,0.0,0.0,,0.0,0.0,0.0,3.7658102023662217,28.23418979763378,6.765810202366222,35.0,35.0,27.996472430852926
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,2,1,2,32,1.0,0,1,10.42844987,22.0,0,2.0,0,,3.835344791,26.0,0,26.0,0.0,18.953685437466,0.3681343547178349,0.0,0.0,,0.0,0.0,0.0,14.73883469927938,17.26116530072062,6.73883469927938,24.0,24.0,14.206182754257204
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,3,1,5,32,42.0,0,1,3.918051958,29.0,1,3.0,1,10.50501966,10.50501966,39.0,1,39.0,2.2,28.312503931061997,28.96990331922315,0.0,1.0,10.0,0.0,0.0,0.0,0.0,32.0,10.0,42.0,42.0,34.02
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,4,1,4,32,21.0,0,1,8.172327757,24.0,0,1.0,0,,0.0,24.0,0,24.0,0.0,20.273418542808,13.647576526340966,0.0,1.0,3.73883469927938,0.0,0.0,0.0,14.73883469927938,17.26116530072062,5.73883469927938,23.0,23.0,14.051258472829824
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,5,1,5,32,0.0,0,1,2.993455648,30.0,2,2.0,0,,7.036989927,37.0,0,37.0,0.0,29.948596760774997,0.0,0.0,0.0,,0.0,0.0,0.0,0.08389620875630044,31.9161037912437,1.0838962087563004,33.0,33.0,32.2677941542196
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,6,2,4,32,28.0,0,1,5.033616066,27.0,2,1.0,0,,0.0,27.0,0,27.0,0.0,24.417754958142,18.714915511945218,0.0,0.0,,0.0,0.0,0.0,2.294029486045563,29.705970513954437,0.0,29.705970513954437,29.705970513954437,28.411189440812816
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,7,2,5,32,7.0,0,1,3.742447138,29.0,2,3.0,0,,5.678354025,34.0,0,34.0,0.0,27.914162448701997,3.8956472723225324,0.0,0.0,,0.0,0.0,0.0,6.7046732724869,25.2953267275131,8.7046732724869,34.0,34.0,24.045562131946927
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,8,2,1,32,35.0,1,1,3.059547901,29.0,1,1.0,0,,0.0,29.0,1,29.0,5.7,27.314189106548998,23.828664952498432,1.0,1.0,,1.0,1.0,9.436925337081957,8.171335047501568,23.828664952498432,0.0,23.828664952498432,23.828664952498432,20.129136856329502
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,9,1,5,32,26.0,1,1,8.115867376,24.0,1,2.0,0,3.613802671,3.613744736,28.0,0,28.0,0.0,21.759846356416,17.26116530072062,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,0.0,32.0,32.0,32.0
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,10,2,4,32,28.0,1,1,8.499067545,24.0,1,1.0,0,,0.0,24.0,1,24.0,3.4,20.12442519948,18.714915511945218,1.0,1.0,1.2850844880547818,1.0,1.0,5.785334315631347,13.285084488054782,18.714915511945218,1.2850844880547818,20.0,20.0,14.463335789078366
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,11,2,3,32,47.0,1,1,2.626354218,30.0,1,4.0,0,17.14683557,17.14677048,47.0,0,47.0,0.0,29.342599644685997,32.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,32.0,15.0,47.0,47.0,33.605000000000004
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,12,2,2,32,12.0,0,1,19.89833426,13.0,2,3.0,0,,9.097237825,22.0,0,22.0,0.0,9.879850868470001,7.274579424600096,0.0,0.0,,0.0,0.0,0.0,15.464135550020039,16.53586444997996,5.464135550020039,22.0,22.0,13.251982680183248
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,13,1,2,32,36.0,1,1,2.593672752,30.0,1,3.0,0,6.074883223,6.205426455,36.0,0,36.0,0.0,29.981416142412,24.561739750665044,0.0,1.0,9.97060636506567,0.0,0.0,0.0,5.97060636506567,26.02939363493433,10.97060636506567,37.0,37.0,25.09032745071767
8vp5cg8d,p02,2,41.18,22.6,32.3,2022/10/27 3:07:41,2022102703,w4lqxa01,512,0.75,0,1,0,05_D1H2,2,32,1,0,0,28,0.019,10,1,14,1,1,32,0.0,0,1,2.262717009,30.0,2,2.0,0,,3.317188501,34.0,0,34.0,0.0,30.39538104054,0.0,0.0,0.0,,0.0,0.0,0.0,5.97060636506567,26.02939363493433,7.97060636506567,34.0,34.0,24.993976576335154
