participant.code,participant.label,participant.label_num,participant.payoff,participant.dutch_payoff,participant.honolulu_payoff,participant.time_started_utc,participant.date_num,session.code,session.treatment_num,session.config.real_world_currency_per_point,session.config.skip_intro_dutch,session.config.discount_a,session.config.start_round_dutch,session.config.name,session.config.num_test_rounds,session.config.start_price,session.config.price_tick,session.config.start_round_honolulu,session.config.skip_intro_honolulu,session.config.num_formal_rounds,session.config.discount_b,session.config.participation_fee,subsession.is_dutch_first,subsession.round_number,group.id_in_subsession,player.id_in_group,subsession.price_start,player.item_value,player.is_dutch_winner,group.have_dutch_winner,group.dutch_time_elapsed,group.dutch_final_price,player.contest_status,group.have_contest_winner,player.is_english_winner,player.english_dropout_elpased,group.english_time_elapsed,group.english_final_price,player.is_final_winner,group.final_price,player.payoff,group.auctioneer_utility,predict.player.optimal_dutch_bid,predict.player.is_dutch_winner,predict.player.contest_status,predict.player.english_dropout_elapsed,predict.player.is_english_winner,predict.player.is_final_winner,predict.player.payoff,predict.group.dutch_time_elapsed,predict.group.dutch_final_price,predict.group.english_time_elapsed,predict.group.english_final_price,predict.group.final_price,predict.group.auctioneer_utility
k64wrhu2,p03,3,29.95,17.7,42.2,2022/10/28 2:08:05,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,1,2,5,27,8.0,0,1,7.905294418,20.0,0,1.0,0,,0.0,20.0,0,20.0,0.0,16.99598812116,0.0,1.0,1.0,8.0,0.0,0.0,-0.0,27.0,0.0,12.0,12.0,12.0,12.0
k64wrhu2,p03,3,29.95,17.7,42.2,2022/10/28 2:08:05,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,2,1,3,27,4.0,0,1,4.137310266,23.0,2,3.0,0,,5.57344389,29.0,0,29.0,0.0,23.649374460044,0.0,1.0,1.0,4.0,0.0,0.0,-0.0,27.0,0.0,36.0,36.0,36.0,36.0
k64wrhu2,p03,3,29.95,17.7,42.2,2022/10/28 2:08:05,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,3,1,2,27,4.0,0,1,3.151883125,24.0,2,2.0,0,,6.685250759,31.0,0,31.0,0.0,25.205928142324,0.0,1.0,1.0,4.0,0.0,0.0,-0.0,27.0,0.0,40.0,40.0,40.0,40.0
k64wrhu2,p03,3,29.95,17.7,42.2,2022/10/28 2:08:05,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,4,1,2,27,24.0,0,1,2.332023621,25.0,2,3.0,0,,12.49982762,38.0,0,38.0,0.0,27.291403403998004,0.0,1.0,1.0,24.0,0.0,0.0,-0.0,27.0,0.0,46.0,46.0,46.0,46.0
k64wrhu2,p03,3,29.95,17.7,42.2,2022/10/28 2:08:05,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,5,1,3,27,18.0,0,1,2.517619133,25.0,2,1.0,0,,0.0,25.0,0,25.0,0.0,23.804130911825,0.0,1.0,1.0,18.0,0.0,0.0,0.0,27.0,0.0,18.0,18.0,18.0,18.0
k64wrhu2,p03,3,29.95,17.7,42.2,2022/10/28 2:08:05,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,6,1,2,27,2.0,0,1,4.018907785,23.0,2,2.0,0,,3.848271608,27.0,0,27.0,0.0,22.964136971391003,0.0,1.0,1.0,2.0,0.0,0.0,-0.0,27.0,0.0,26.0,26.0,26.0,26.0
k64wrhu2,p03,3,29.95,17.7,42.2,2022/10/28 2:08:05,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,7,1,5,27,18.0,0,1,2.700978279,25.0,2,1.0,0,,0.0,25.0,0,25.0,0.0,23.717035317475,0.0,1.0,1.0,18.0,0.0,0.0,-0.0,27.0,0.0,20.0,20.0,20.0,20.0
k64wrhu2,p03,3,29.95,17.7,42.2,2022/10/28 2:08:05,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,8,1,1,27,7.0,0,1,3.386149406,24.0,2,2.0,0,,4.580138922,29.0,0,29.0,0.0,24.610575131272,0.0,1.0,1.0,7.0,0.0,0.0,-0.0,27.0,0.0,37.0,37.0,37.0,37.0
k64wrhu2,p03,3,29.95,17.7,42.2,2022/10/28 2:08:05,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,9,2,2,27,27.0,0,1,6.980772495,21.0,1,5.0,0,6.206212521,22.67501116,43.0,0,43.0,0.0,18.771224753865,0.0,1.0,1.0,27.0,0.0,0.0,-0.0,27.0,0.0,44.0,44.0,44.0,44.0
k64wrhu2,p03,3,29.95,17.7,42.2,2022/10/28 2:08:05,2022102802,hie4719f,512,0.5,0,1,0,05_D1H2,2,27,1,0,0,28,0.009,10,1,10,1,3,27,36.0,0,1,3.593525648,24.0,1,2.0,0,11.4581182,11.45806313,35.0,0,35.0,0.0,24.99069346263,0.0,1.0,1.0,36.0,0.0,0.0,0.0,27.0,0.0,36.0,36.0,36.0,36.0
